"","State","Municipality","Lat","Lon","Clave","ConsultsPerDoc","ConsultsPerMedUnit","DocsPerMedUnit","AvEduc05","ReadWrite05","MissReadWrite05","IndLang05","MissIndLang05","Hom06","PopMun06","PartyMunBC","Inc06","Exp06","StatePop06","StateHom06","StateGDP06"
"117","Chiapas","Huehuetan",15.0196034,-92.3931781,7037,NA,NA,0.9,6.4,0.818831315334286,0.000902459201323607,0.00278408674628178,2.44736842105263,7,31048.8,"PAN-PRD",52702294,52702294,4394083.2,534,182807376
"118","Chiapas","Huixtan",16.7111487,-92.4542569,7038,NA,NA,0.9,4.1,0.628028350515464,0.00373711340206186,0.927407777292304,0.00289406380401131,3,19515.8,"PRI",47914736,47914736,4394083.2,534,182807376
"119","Chiapas","Huitiupan",17.1705587,-92.6853429,7039,NA,NA,1.1,4.2,0.671846944461643,0.000928735062844406,0.669921523992092,0.00232495752481445,5,20576.8,"PRI",57695372,57695372,4394083.2,534,182807376
"120","Chiapas","Huixtla",15.1385534,-92.4646701,7040,NA,NA,9.1,6.7,0.863463574246944,0.00168414974497161,0.00340471494317648,2.32413793103448,16,48634.2,"PRD",92824387,92824387,4394083.2,534,182807376
"121","Chiapas","La Independencia",16.5255199,-91.7737811,7041,NA,NA,1,4.4,0.774580943629393,0.000982287144713077,0.0474321735368642,0.0612377850162866,1,37814,"PRI",73437966,73437966,4394083.2,534,182807376
"122","Chiapas","Ixhuatan",17.2925874,-93.0085731,7042,NA,NA,0.8,4.6,0.766353869169047,0.00163198694410445,0.378069599474721,0.0295241403265023,3,9035,"PRI",35582016,35582016,4394083.2,534,182807376
"123","Chiapas","Ixtacomitan",17.4295464,-93.0973264,7043,NA,NA,1,6.1,0.821475863729385,0.000963043216564343,0.187976092816126,0.0105985037406484,1,9792,"PAN-PRD",22633712,22633712,4394083.2,534,182807376
"124","Chiapas","Ixtapa",16.8067759,-92.9026534,7044,NA,NA,1.5,5.4,0.785173129805264,0.00218867500982098,0.206567911992158,0.0166095438966517,1,22267.4,"PRI",40781648,40781648,4394083.2,534,182807376
"125","Chiapas","Ixtapangajoya",17.495665,-93.001862,7045,NA,NA,0.7,4.5,0.747294117647059,0.00117647058823529,0.150596877869605,0.0259146341463415,0,5024.4,"PAN",17155106,17155106,4394083.2,534,182807376
"126","Chiapas","Jiquipilas",16.6669137,-93.6501004,7046,NA,NA,1.1,5.9,0.839457926252758,0.00148124803025528,0.0516019716574245,0.0997014925373134,4,36228.4,"PRD",72609750,72609750,4394083.2,534,182807376
"127","Chiapas","Jitotol",17.0667204,-92.8603824,7047,NA,NA,1,4.9,0.743541987205442,0.000728803951736983,0.730054644808743,0.00171086398631309,3,15740.6,"PRD",45365771,45365771,4394083.2,534,182807376
"128","Chiapas","Juarez",17.6121564,-93.1779266,7048,NA,NA,2.2,5.8,0.839759922994168,0.00339731612026499,0.0554018153641798,0.212787212787213,3,20355.2,"PAN-PRD",64472056,64472056,4394083.2,534,182807376
"129","Chiapas","Larrainzar",16.8820217,-92.7120416,7049,NA,NA,1.2,4.3,0.638727614686401,0.000817728350641917,0.996629565762659,0.0005505308690523,2,17925.8,"PRI",42564531,42564531,4394083.2,534,182807376
"130","Chiapas","La Libertad",16.53053,-93.6466567,7050,NA,NA,1,5.6,0.832167832167832,0.00148336511972876,0.0215410107705054,0.0865384615384615,0,5223.6,"PAN",0,0,4394083.2,534,182807376
"131","Chiapas","Mapastepec",15.4329682,-92.8978399,7051,NA,NA,3.6,5.4,0.819703332225613,0.000815685326727289,0.00379992930364086,0.643410852713178,14,39138.6,"PRI",65466495,65466495,4394083.2,534,182807376
"132","Chiapas","Las Margaritas",16.315274,-91.984695,7052,NA,NA,1.5,4.3,0.708947589318504,0.00103614710665757,0.495654935840427,0.00346038499987184,3,100996,"PRD",219915890,219915890,4394083.2,534,182807376
"133","Chiapas","Mazapa de Madero",15.387171,-92.187527,7053,NA,NA,0.4,5.2,0.856996587030717,0.000511945392491468,0.01797902447145,0.12962962962963,0,7034.6,"PRD",23972094,23972094,4394083.2,534,182807376
"134","Chiapas","Mazatan",14.861665,-92.448493,7054,NA,NA,1.6,6.1,0.842562689969605,0.001709726443769,0.00389556184204424,0.80952380952381,5,24528.2,"PRI",45635094,45635094,4394083.2,534,182807376
"135","Chiapas","Metapa",14.8404499,-92.1884921,7055,NA,NA,0.5,6.6,0.819613457408733,0.00167024576473395,0.00371402042711235,1.625,1,4851.4,"PRI",15566760,15566760,4394083.2,534,182807376
"136","Chiapas","Mitontic",16.86916,-92.630495,7056,NA,NA,1,2.6,0.458820255982193,0.000834724540901503,0.997454448017149,0.000402955003357958,1,9465,"PRI",23651273,23651273,4394083.2,534,182807376
"137","Chiapas","Motozintla",15.3709199,-92.2484661,7057,NA,NA,2.7,5.5,0.860948786624462,0.000973946919892866,0.0150648022498869,0.424281984334204,7,60315.8,"PAN-PRD",145705009,145705009,4394083.2,534,182807376
"138","Chiapas","Nicolas Ruiz",16.4350987,-92.5851994,7058,NA,NA,1,3.9,0.72990149348586,0.0130282809024468,0.0192307692307692,2.66666666666667,0,4011.4,"PRD",21196529,21196529,4394083.2,534,182807376
"139","Chiapas","Ocosingo",16.9066667,-92.0938889,7059,NA,NA,2.7,4.8,0.699145946747268,0.00235544098632032,0.806650578690841,0.00418237105996044,9,175999.4,"PRI",363758387,363758387,4394083.2,534,182807376
"140","Chiapas","Ocotepec",17.2210354,-93.1565506,7060,NA,NA,0.7,3.2,0.636396310051516,0.00203665987780041,0.973301248997364,0.00741700023546032,2,10810,"PAN-PRD",25176202,25176202,4394083.2,534,182807376
"141","Chiapas","Ocozocoautla de Espinosa",16.7581182,-93.3739204,7061,NA,NA,3.2,5.6,0.803429561578448,0.00232124758884493,0.151594984923028,0.0415619765494137,15,74352.6,"PRI",140537860,140537860,4394083.2,534,182807376
"142","Chiapas","Ostuacan",17.4077827,-93.3354309,7062,NA,NA,1.1,4.9,0.817010697604339,0.000904022901913515,0.0551163812033377,0.0637450199203187,2,16527,"PAN-PRD",53588474,53588474,4394083.2,534,182807376
"143","Chiapas","Osumacinta",16.9359747,-93.0917209,7063,NA,NA,0.5,5.8,0.864459930313589,0.00174216027874564,0.0998984083982391,0.0169491525423729,1,3510.4,"PRI",12331300,12331300,4394083.2,534,182807376
"144","Chiapas","Oxchuc",16.8499999,-92.4166671,7064,NA,NA,1.1,5.3,0.720154898045622,0.00142191565317359,0.985299264963248,0.0010065127294257,0,41808.4,"PRI",86906993,86906993,4394083.2,534,182807376
"145","Chiapas","Palenque",17.4839486,-92.0462197,7065,NA,NA,3.6,5.9,0.785135598198551,0.00217838261210104,0.440296289250597,0.00696694750486066,18,100576.4,"PRD",221478215,221478215,4394083.2,534,182807376
"146","Chiapas","Pantelho",17.0069832,-92.4701674,7066,NA,NA,1.1,3,0.521494661921708,0.000142348754448399,0.923755470459519,0.000444148345547413,3,19500.2,"PRD",38160705,38160705,4394083.2,534,182807376
"147","Chiapas","Pantepec",17.1881409,-93.0498364,7067,NA,NA,0.8,3.9,0.677148846960168,0.00135651744974719,0.472896972597822,0.00379554655870445,1,10002,"PRD",28137599,28137599,4394083.2,534,182807376
"148","Chiapas","Pichucalco",17.5081744,-93.1186601,7068,NA,NA,6.5,6.2,0.815478944932901,0.00258368039487891,0.0144666140607974,0.335064935064935,1,29629,"PAN-PRD",89869608,89869608,4394083.2,534,182807376
"149","Chiapas","Pijijiapan",15.6851709,-93.2122536,7069,NA,NA,1.7,5.5,0.810151257186567,0.00143114466898611,0.00785088141797515,0.51840490797546,7,47167,"PRD",109544825,109544825,4394083.2,534,182807376
"150","Chiapas","El Porvenir",17.7499999,-93.2000001,7070,NA,NA,0.5,5.5,0.853304986470816,0.000386548125241593,0.137311757553082,0.0177111716621253,1,12905,"PRI",48932842,48932842,4394083.2,534,182807376
"151","Chiapas","Villa Comaltitlan",15.2127239,-92.5762346,7071,NA,NA,1.3,5.6,0.813806428947831,0.00162480238889865,0.00594576097185388,0.870503597122302,1,26711,"Other",57070539,57070539,4394083.2,534,182807376
"152","Chiapas","Pueblo Nuevo Solistahuacan",17.1578347,-92.8996804,7072,NA,NA,2.5,4.1,0.62622591943958,0.000919439579684764,0.457521599186854,0.00157363695269832,7,28480.6,"PRD",50076512,50076512,4394083.2,534,182807376
"153","Chiapas","Rayon",17.2007984,-93.0117714,7073,NA,NA,1.3,4.9,0.740405280933374,0.00429843414184833,0.297758646281728,0.018444666001994,1,8172.4,"PRD",21598483,21598483,4394083.2,534,182807376
"154","Chiapas","Reforma",14.9050479,-92.2722722,7074,NA,NA,3.2,7.3,0.893214793270979,0.00254486565092375,0.0042305829161957,1.45038167938931,8,36059,"PAN-PRD",73261760,73261760,4394083.2,534,182807376
"155","Chiapas","Las Rosas",16.3607767,-92.3672906,7075,NA,NA,1.8,3.9,0.65927008823683,0.00120085626272647,0.056109471970699,0.0489573889392566,6,25081.2,"PAN",48911182,48911182,4394083.2,534,182807376
"156","Chiapas","Sabanilla",17.2822829,-92.5517584,7076,NA,NA,1.1,4.4,0.696251152309741,0.000870634026426303,0.787421882749727,0.000881834215167548,2,23977.4,"PRI",52773679,52773679,4394083.2,534,182807376
"157","Chiapas","Salto de Agua",17.5583212,-92.3453716,7077,NA,NA,1.7,4.5,0.696576230277567,0.00397800920752693,0.84729586426299,0.00738167607468519,8,54288.2,"PRI",122459149,122459149,4394083.2,534,182807376
"158","Chiapas","San Cristobal de las Casas",16.7366667,-92.6383333,7078,NA,NA,17.9,7.7,0.834137647174328,0.00178232926267455,0.352181554776035,0.00956358321152641,20,170351.4,"PRI",227977656,227977656,4394083.2,534,182807376
"159","Chiapas","San Fernando",16.8694312,-93.2070859,7079,NA,NA,2.5,5.3,0.809366281387007,0.00191311279394181,0.0146044781901294,0.448275862068966,2,30246.4,"PRI",75164176,75164176,4394083.2,534,182807376
"160","Chiapas","Siltepec",15.557172,-92.3232036,7080,NA,NA,1.2,4.6,0.767985249748575,0.00050284948038887,0.00424305240655568,0.687022900763359,9,36325.4,"PRI",87801911,87801911,4394083.2,534,182807376
"161","Chiapas","Simojovel",17.1405789,-92.7108991,7081,NA,NA,2.6,4.3,0.616438356164384,0.00119489608671532,0.712051176227817,0.00301396858517359,3,34020.2,"PRI",80258317,80258317,4394083.2,534,182807376
"162","Chiapas","Sitala",17.0244122,-92.3058451,7082,NA,NA,0.8,2.6,0.486840479426665,0.00172989002841962,0.950214899713467,0.00138208317627843,2,10650.6,"PRI",33799351,33799351,4394083.2,534,182807376
"163","Chiapas","Socoltenango",16.2439259,-92.3504194,7083,NA,NA,1,4.4,0.723855387048084,0.000503126572270538,0.0640511847008367,0.0318331503841932,1,16133,"PRI",37707397,37707397,4394083.2,534,182807376
"164","Chiapas","Solosuchiapa",17.4297762,-93.0355476,7084,NA,NA,0.7,5.2,0.755157355819907,0.000301159463936154,0.144803594723873,0.011011011011011,0,7933,"PRI",25886078,25886078,4394083.2,534,182807376
"165","Chiapas","Soyalo",16.8905692,-92.9227329,7085,NA,NA,0.7,4.8,0.738305265971665,0.00120288692862871,0.279486181393538,0.00510677808727948,0,9029.6,"PRD",33479371,33479371,4394083.2,534,182807376
"166","Chiapas","Suchiapa",16.6238059,-93.1000854,7086,NA,NA,2.3,6.6,0.815317864553858,0.000503049739042948,0.0043585021485574,0.183098591549296,0,18933.8,"PRI",33473998,33473998,4394083.2,534,182807376
"167","Chiapas","Suchiate",14.625187,-92.243931,7087,NA,NA,1.4,5.4,0.799077780955104,0.00157277666571347,0.0034380968918215,1.70707070707071,17,33392,"PRI",80440317,80440317,4394083.2,534,182807376
"168","Chiapas","Sunuapa",17.4901243,-93.2423498,7088,NA,NA,0.5,5,0.786225895316804,0.00220385674931129,0.00160599571734475,5,0,2117.4,"Other",18920658,18920658,4394083.2,534,182807376
"169","Chiapas","Tapachula",14.9,-92.2666667,7089,NA,NA,16,7.8,0.879674682281034,0.00103111140558291,0.00886633783455971,0.331053351573187,48,290026.2,"PAN-PRD",619118589,619118589,4394083.2,534,182807376
"170","Chiapas","Tapalapa",17.1898377,-93.1046141,7090,NA,NA,0.5,4.4,0.777576307041402,0.00271985494106981,0.965912430208639,0.000912686340127776,0,3966.6,"PAN-PRD",15253386,15253386,4394083.2,534,182807376
"171","Chiapas","Tapilula",17.2481357,-93.0173251,7091,NA,NA,1.5,5.9,0.776010218300046,0.00267069205759405,0.0969758981355161,0.0679953106682298,0,10381.2,"PRI",22320837,22320837,4394083.2,534,182807376
"172","Chiapas","Tecpatan",17.1813742,-93.392441,7092,NA,NA,2.4,4.8,0.774494654851629,0.00126139194601242,0.204695524578136,0.0126941457586619,14,38243.4,"PAN-PRD",121761830,121761830,4394083.2,534,182807376
"173","Chiapas","Tenejapa",16.8180447,-92.5119384,7093,NA,NA,1.2,4.3,0.688519627299943,0.00228732887079956,0.991735269332988,0.0016340403281153,4,38314.4,"PAN-PRD",83636308,83636308,4394083.2,534,182807376
"174","Chiapas","Teopisca",16.5324637,-92.4699764,7094,NA,NA,3,3.8,0.66364973413282,0.00192329449032696,0.425278538812785,0.00661398385157189,1,33415.8,"PRI",64609728,64609728,4394083.2,534,182807376
"175","Chiapas","Tila",17.2980572,-92.4252829,7096,NA,NA,1.4,4.8,0.657582870555905,0.00103051468483426,0.964871107825926,0.00109166124028038,7,64824,"PRI",168234439,168234439,4394083.2,534,182807376
"176","Chiapas","Tonala",16.0867084,-93.7561196,7097,NA,NA,4.5,6.7,0.846493617397194,0.000530043139622197,0.00490824037423534,0.269794721407625,4,79731.6,"PRI",150624853,150624853,4394083.2,534,182807376
"177","Chiapas","Totolapa",16.5452279,-92.6829689,7098,NA,NA,0.7,4.1,0.683842620331536,0.00159776313161574,0.0552851859061709,0.0457746478873239,0,5946.2,"PAN-PRD",21297948,21297948,4394083.2,534,182807376
"178","Chiapas","La Trinitaria",16.1202778,-92.0408333,7099,NA,NA,0.8,4.7,0.802627847622649,0.00164476793647793,0.0885518771962271,0.0242272347535505,6,62887.4,"PRI",121811596,121811596,4394083.2,534,182807376
"179","Chiapas","Tumbala",17.2769854,-92.3158981,7100,NA,NA,0.9,4.1,0.612890987269202,0.00274007250653402,0.979378496467802,0.00258505670446965,3,29451.8,"PRI",60987258,60987258,4394083.2,534,182807376
"180","Chiapas","Tuxtla Gutierrez",16.7527778,-93.1166667,7101,NA,NA,27.3,9.6,0.92074220361285,0.00192878919509346,0.0186282429072333,0.248425387596899,46,513330.8,"PRI",1343637911,1343637911,4394083.2,534,182807376
"181","Chiapas","Tuxtla Chico",14.9395349,-92.1675374,7102,NA,NA,1,6.6,0.805487374331731,0.00117682660300595,0.00235671500114563,2.31944444444444,7,34828.2,"PAN",64493408,64493408,4394083.2,534,182807376
"182","Chiapas","Tuzantan",15.146565,-92.422529,7103,NA,NA,0.9,5.7,0.850080196244929,0.0011321822813473,0.00491118556937623,0.747663551401869,2,25161,"PAN",39915341,39915341,4394083.2,534,182807376
"183","Chiapas","Tzimol",16.1822673,-92.1845482,7104,NA,NA,1.1,4.2,0.740858073859522,0.000814627081824765,0.0106364119836908,0.15,0,13007.4,"PRI",31688774,31688774,4394083.2,534,182807376
"184","Chiapas","Union Juarez",15.0645412,-92.0811838,7105,NA,NA,1.3,6.2,0.838596790713554,0.000853533629224992,0.0196404793608522,0.105932203389831,3,13585,"PRD",27946069,27946069,4394083.2,534,182807376
"185","Chiapas","Venustiano Carranza",16.3342522,-92.5622929,7106,NA,NA,3.5,4.9,0.727357224000826,0.00221005886605391,0.208454957221943,0.0333172380492516,5,57734.6,"PAN-PRD",102553109,102553109,4394083.2,534,182807376
"186","Chiapas","Villa Corzo",16.1853857,-93.2681856,7107,NA,NA,1.6,5.3,0.772321578929642,0.000892526354787646,0.0482301902915174,0.0603066439522998,3,69146.6,"PRI",126204240,126204240,4394083.2,534,182807376
"187","Chiapas","Villaflores",16.232572,-93.265726,7108,NA,NA,3.7,6.2,0.822272312960363,0.000689774098982583,0.0200620251947303,0.0701018573996405,7,94142,"PAN-PRD",142618195,142618195,4394083.2,534,182807376
"188","Chiapas","Yajalon",17.175506,-92.335116,7109,NA,NA,7.3,5.2,0.676288342377709,0.00100065427394835,0.660182211933388,0.00158362083592557,3,31971.2,"PAN-PRD",58207073,58207073,4394083.2,534,182807376
"189","Chiapas","San Lucas",16.6087477,-92.7190246,7110,NA,NA,0.5,3.7,0.710087370929309,0.00138999205718824,0.141592920353982,0.014945652173913,0,6081.2,"PAN",18739828,18739828,4394083.2,534,182807376
"190","Chiapas","Zinacantan",16.7594787,-92.7216306,7111,NA,NA,0.7,2.8,0.507060484819958,0.00286341884364949,0.9903934126258,0.00473441108545035,1,32146.6,"PAN-PRD",52741953,52741953,4394083.2,534,182807376
"191","Chiapas","San Juan Cancuc",16.8919079,-92.3707846,7112,NA,NA,0.7,3.6,0.542666163549135,0.00113201444666056,0.997384526860909,0.00157339906644989,0,25728,"PRI",60926893,60926893,4394083.2,534,182807376
"192","Chiapas","Aldama",16.2301732,-92.1319842,7113,NA,NA,1,3.8,0.578599338743613,0.000901713255184851,0.998845598845599,0.000288933834151979,0,4939.2,"PRI",12499832,12499832,4394083.2,534,182807376
"193","Chiapas","Benemerito de las Americas",16.5142764,-90.6540954,7114,NA,NA,2.4,4.5,0.679224376731302,0.00340324495449149,0.285441345051586,0.0275769745649264,8,15626.8,"Other",43759540,43759540,4394083.2,534,182807376
"194","Chiapas","Maravilla Tenejapa",16.1409664,-91.2927151,7115,NA,NA,1.2,3.7,0.736294473036473,0.000895054822107854,0.366127292340885,0.00441956393635828,3,11015,"PRI",38389537,38389537,4394083.2,534,182807376
"195","Chiapas","Marques de Comillas",16.2642157,-90.6210256,7116,NA,NA,0.8,4.1,0.729687051392478,0.00545506747057135,0.426552106430155,0.0207927225471085,4,8801.6,"PRI",27680762,27680762,4394083.2,534,182807376
"196","Chiapas","Montecristo de Guerrero",16.7749987,-93.1787681,7117,NA,NA,0.8,4.5,0.792575238781763,0.00180212650928095,0.00905450113181264,0.673076923076923,1,6588.8,"PRI",18304201,18304201,4394083.2,534,182807376
"197","Chiapas","San Andres Duraznal",16.7569318,-93.1292353,7118,0,NA,0,3,0.537176274018379,0.000417710944026733,0.964271213966707,0.000421052631578947,0,3425,"Other",9771647,9771647,4394083.2,534,182807376
"198","Chiapas","Santiago el Pinar",19.4215016,-102.0480439,7119,0,0,0,2.9,0.474231912784936,0.000991080277502478,0.99904214559387,0.000479386385426654,0,2932.2,"PRI",12300299,12300299,4394083.2,534,182807376
"199","Chihuahua","Ahumada",29.1916314,-108.1451995,8001,1872.6,9363,5,6.4,0.930186236430634,0.000995916741360422,0.00474898236092266,0.448979591836735,1,11673,"PAN-PRD",35405488,35405488,3274448.2,632,323824880
"200","Chihuahua","Aldama",28.8364812,-105.9139691,8002,2620.5,10482.1,4,7.2,0.933894018702582,0.00476386520025878,0.00831374347801158,2.67586206896552,0,20363.6,"PRI",48179505,48179505,3274448.2,632,323824880
"201","Chihuahua","Allende",26.9142489,-105.4185031,8003,2450.8,21240.3,8.7,7.5,0.942587010139764,0.00150726226363387,0.00995694294940797,0.324324324324324,0,8292.2,"PAN-PRD",26480430,26480430,3274448.2,632,323824880
"202","Chihuahua","Aquiles Serdan",28.5936841,-105.8873746,8004,1826.6,8219.5,4.5,7.6,0.948224299065421,0.00448598130841121,0.0207301412584847,0.415929203539823,0,7107.2,"PRI",23002349,23002349,3274448.2,632,323824880
"203","Chihuahua","Ascension",31.0927778,-107.9963889,8005,1416.3,5193,3.7,6.4,0.930656145281591,0.0010269160090801,0.0172621858439582,0.458966565349544,8,22708.6,"PRI",42458022,42458022,3274448.2,632,323824880
"204","Chihuahua","Bachiniva",28.7562554,-107.2537314,8006,1977.7,3461,1.8,5.6,0.929265770423992,0.00330920372285419,0.013601299228583,0.388059701492537,1,5876.6,"PRI",21106179,21106179,3274448.2,632,323824880
"205","Chihuahua","Balleza",26.9514499,-106.3473971,8007,4331.6,5775.5,1.3,4.2,0.683614581050478,0.0019723865877712,0.445927714265426,0.00684713375796178,3,16522.4,"PRI",41449531,41449531,3274448.2,632,323824880
"206","Chihuahua","Batopilas",27.0254574,-107.7432679,8008,2964.9,5188.6,1.8,3.3,0.585065645514223,0.00328227571115974,0.470812633073102,0.00904465799886942,10,13510.8,"PRI",38580917,38580917,3274448.2,632,323824880
"207","Chihuahua","Bocoyna",27.8401224,-107.5832991,8009,2137,10506.8,4.9,6,0.832579360476356,0.000889301318485868,0.241237811994127,0.0134207240948814,5,29678.8,"PRI",76026954,76026954,3274448.2,632,323824880
"208","Chihuahua","Buenaventura",29.8388499,-107.4702001,8010,1736,5704.1,3.3,6.5,0.932888204074645,0.00433715687952976,0.0317354638260098,0.412587412587413,0,20902,"PAN-PRD",41326139,41326139,3274448.2,632,323824880
"209","Chihuahua","Camargo",27.667,-105.167,8011,1967.5,15903.9,8.1,8.2,0.948358063731452,0.0013378739965945,0.0104196403083072,0.573059360730594,3,47516.8,"PRI",162039366,162039366,3274448.2,632,323824880
"210","Chihuahua","Carichi",27.9169689,-107.0552036,8012,2607.3,3724.7,1.4,3.7,0.595786516853933,0.00196629213483146,0.463458110516934,0.00769230769230769,1,8460.6,"PRI",26773155,26773155,3274448.2,632,323824880
"211","Chihuahua","Casas Grandes",30.3776089,-107.9497751,8013,4302.4,4302.4,1,6.6,0.947675998912748,0.000951345474313672,0.00424910370468729,1.90625,1,8847.8,"PRI",32071709,32071709,3274448.2,632,323824880
"212","Chihuahua","Coronado",28.6007772,-106.0982022,8014,1876.8,3753.5,2,6.4,0.930623306233062,0.0010840108401084,0.00159574468085106,1,1,2093.6,"PRI",12745255,12745255,3274448.2,632,323824880
"213","Chihuahua","Coyame del Sotol",29.4613889,-105.0972222,8015,2018,2690.7,1.3,5.5,0.90234375,0.0046875,0.0099388379204893,0.384615384615385,0,1498.6,"PRI",15648759,15648759,3274448.2,632,323824880
"214","Chihuahua","La Cruz",27.8622487,-105.1973931,8016,2817.5,5635,2,7.3,0.941500344115623,0.000688231245698555,0.0026890756302521,4.25,0,3558.8,"PRI",14853848,14853848,3274448.2,632,323824880
"215","Chihuahua","Cuauhtemoc",28.407471,-106.862999,8017,1251.9,24964.2,19.9,7.9,0.953277978528869,0.00418223338262186,0.0121336234480993,0.749648382559775,24,138755.8,"PAN-PRD",319256374,319256374,3274448.2,632,323824880
"216","Chihuahua","Cusihuiriachi",28.2394654,-106.8338631,8018,2790.5,2790.5,1,5.6,0.930118798043326,0.00139762403913347,0.0182606710796622,0.925,0,4950.8,"PRI",22632098,22632098,3274448.2,632,323824880
"217","Chihuahua","Chihuahua",28.630581,-106.0737,8019,1563.1,51130.2,32.7,9.8,0.969306790240212,0.00493663703423492,0.00768707451510341,1.60465582982139,93,770941.4,"PAN-PRD",1247352015,1247352015,3274448.2,632,323824880
