Área Geográfica Clave	Nombre	Party previous before 2006	Party first in Calderon period	Party last in Calderon period	2007 Sketch Strafor Cartel	2010 Sketch Strafor Cartel	Intervention Indicator	Ingresos y Egresos Públicos (Pesos) 1990 Partida Egresos	Ingresos	1991 Partida Egresos	Ingresos2	1992 Partida Egresos	Ingresos3	1993 Partida Egresos	Ingresos4	1994 Partida Egresos	Ingresos5	1995 Partida Egresos	Ingresos6	1996 Partida Egresos	Ingresos7	1997 Partida Egresos	Ingresos8	1998 Partida Egresos	Ingresos9	1999 Partida Egresos	Ingresos10	2000 Partida Egresos	Ingresos11	2001 Partida Egresos	Ingresos12	2002 Partida Egresos	Ingresos13	2003 Partida Egresos	Ingresos14	2004 Partida Egresos	Ingresos15	2005 Partida Egresos	Ingresos16	2006 Partida Egresos	Ingresos17	2007 Partida Egresos	Ingresos18	2008 Partida Egresos	Ingresos19	2009 Partida Egresos	Ingresos20	2010 Partida Egresos	Ingresos21
19016	Dr. González	Other	PAN	PRI	D	Z	0	747437	747437	1067076	1067076	1513873	1513873	2113137	2113137	2239226	2239226	2104800	2104800	2927254	2927254	3082260	3082260	5081227	5081227	6525355	6525355	8214191	8214191	11200153	11200153	15805478	15805478	13743736	13743736	14131281	14131281	16178836	16178836	17429920	17429920	23468367	23468367	26686354	26686354	34729363	34729363	33242513	33242513
19017	Galeana	PRI	PRI	PRI	D	Z	0	2225888	2225888	3056098	3056098	4479204	4479204	5415039	5415039	4506326	4506326	6175953	6175953	6465506	6465506	8877472	8877472	11220420	11220420	37135482	37135482	37304411	37304411	52101862	52101862	57319279	57319279	59934150	59934150	66092881	66092881	72533847	72533847	84890075	84890075	89248619	89248619	103321108	103321108	109572756	109572756	130025569	130025569
19018	García	PRI	PRI	PRI	D	Z	0	4369819	4369819	5189798	5189798	7942241	7942241	8177222	8177222	8484968	8484968	14456114	14456114	19142437	19142437	19807007	19807007	29643242	29643242	33793265	33793265	37026292	37026292	54703415	54703415	58991146	58991146	68311145	68311145	84767269	84767269	111252367	111252367	188767426	188767426	191217267	191217267	231089125	231089125	237566739	237566739	369564225	369564225
19019	San Pedro Garza García	PAN	PAN	PAN	D	Z	0	70513585	70513585	89386363	89386363	97332941	97332941	132432957	132432957	183989080	183989080	159470309	159470309	221786595	221786595	261076185	261076185	310158577	310158577	445419205	445419205	529955268	529955268	549170639	549170639	737765959	737765959	778994867	778994867	752987102	752987102	887948774	887948774	923854458	923854458	1139769616	1139769616	959113323	959113323	909714951	909714951	1010022819	1010022819
19020	Gral. Bravo	PRI	PRI	PAN	D	Z	0	1784726	1784726	2117310	2117310	3110394	3110394	3884334	3884334	4514230	4514230	3918706	3918706	4604607	4604607	5107846	5107846	8291659	8291659	10660416	10660416	13482536	13482536	16474575	16474575	18922912	18922912	20100214	20100214	25765868	25765868	37721870	37721870	40134878	40134878	34714543	34714543	43887583	43887583	37347631	37347631	38310026	38310026
19021	Gral. Escobedo	PRI	PRI	PRI	D	Z	0	6681926	6681926	9214992	9214992	28969618	28969618	37792820	37792820	58540083	58540083	46858569	46858569	48504458	48504458	63976425	63976425	99897437	99897437	171987264	171987264	217693009	217693009	267705432	267705432	337803976	337803976	395337750	395337750	360841725	360841725	429831561	429831561	516556195	516556195	516514006	516514006	623829970	623829970	754879873	754879873	1011613458	1011613458
19022	Gral. Terán	PRI	PAN	PRI	D	Z	0	2397429	2397429	3224292	3224292	3716592	3716592	5262935	5262935	5921876	5921876	6277024	6277024	6442517	6442517	7840447	7840447	8985155	8985155	10470863	10470863	19737897	19737897	28596919	28596919	31907025	31907025	33630621	33630621	37596801	37596801	48502221	48502221	53117659	53117659	52795814	52795814	67739473	67739473	59847914	59847914	77842019	77842019
19023	Gral. Treviño	PRI	PAN	PRI	D	Z	0	2925328	2925328	1276837	1276837	2133287	2133287	2401972	2401972	2811702	2811702	2690770	2690770	2825561	2825561	3352517	3352517	5299132	5299132	7080360	7080360	8896197	8896197	10792369	10792369	12011610	12011610	12414772	12414772	11535038	11535038	11888935	11888935	14906256	14906256	15234908	15234908	28853299	28853299	19182234	19182234	20573294	20573294
19024	Gral. Zaragoza	PRI	PRI	PRI	D	Z	0	749652	749652	925836	925836	880602	880602	1097944	1097944	1304437	1304437	1673734	1673734	4131883	4131883	2932303	2932303	6573876	6573876	10313717	10313717	10806902	10806902	11862361	11862361	17815297	17815297	18357312	18357312	22044701	22044701	25487346	25487346	26090074	26090074	31411110	31411110	52685826	52685826	45299686	45299686	48570877	48570877
19025	Gral. Zuazua	PRI	PAN	PRI	D	Z	1	1386127	1386127	1506505	1506505	1612461	1612461	2185877	2185877	2892332	2892332	3630133	3630133	4603162	4603162	5917808	5917808	10420079	10420079	13385961	13385961	14555540	14555540	17533769	17533769	20595322	20595322	20796345	20796345	20259104	20259104	31657404	31657404	45131612	45131612	47397830	47397830	61488331	61488331	58390682	58390682	45503144	45503144
19026	Guadalupe	PRI	PRI	PRI	D	Z	1	53713504	53713504	72244185	72244185	106671937	106671937	139060724	139060724	145567730	145567730	201554870	201554870	262685437	262685437	310375884	310375884	366016797	366016797	497460789	497460789	617318866	617318866	710506261	710506261	920507114	920507114	1017281245	1017281245	1010138486	1010138486	1189840508	1189840508	1035580685	1035580685	1088482811	1088482811	1497747964	1497747964	1597489223	1597489223	1467403847	1467403847
19027	Los Herreras	PRI	PRI	Other	D	Z	0	1890795	1890795	2108962	2108962	1661361	1661361	2282658	2282658	2340027	2340027	3267650	3267650	3156979	3156979	3446481	3446481	5987467	5987467	8248162	8248162	14134714	14134714	14194441	14194441	15186314	15186314	18408608	18408608	16145239	16145239	19370491	19370491	21638857	21638857	23020578	23020578	27136668	27136668	27389948	27389948	28307889	28307889
19028	Higueras	PRI	PRI	PRI	D	Z	0	486616	486616	656966	656966	1032821	1032821	1323206	1323206	1399286	1399286	1349299	1349299	1730622	1730622	2588707	2588707	4976679	4976679	6323550	6323550	7611378	7611378	9513277	9513277	11313051	11313051	10855847	10855847	10295153	10295153	11963309	11963309	14046902	14046902	15167087	15167087	20088602	20088602	18407897	18407897	16712514	16712514
19029	Hualahuises	PRI	PAN	PRI	D	Z	0	1246785	1246785	1431260	1431260	2360623	2360623	2741472	2741472	2806583	2806583	3315145	3315145	3940884	3940884	4650639	4650639	6912292	6912292	9673810	9673810	11804351	11804351	15661692	15661692	17123041	17123041	16442318	16442318	20933402	20933402	23554929	23554929	27564604	27564604	30925092	30925092	35411479	35411479	34556236	34556236	35787396	35787396
19030	Iturbide	PRI	PRI	PRI	D	Z	0	1234363	1234363	1355941	1355941	2326563	2326563	3150973	3150973	3682579	3682579	1677204	1677204	2093938	2093938	2904878	2904878	4492380	4492380	5413725	5413725	8457686	8457686	11763397	11763397	15480062	15480062	15037502	15037502	16265570	16265570	23820026	23820026	30265225	30265225	28378738	28378738	37344615	37344615	38633673	38633673	34166494	34166494
19031	Juárez	PRI	PRI	PRI	D	Z	1	2529872	2529872	3729699	3729699	5499015	5499015	7170389	7170389	7711412	7711412	11868014	11868014	19706977	19706977	26210987	26210987	34791404	34791404	49743216	49743216	56371153	56371153	73368481	73368481	91455689	91455689	107703244	107703244	130724429	130724429	157879775	157879775	172367296	172367296	233119428	233119428	296996024	296996024	400731381	400731381	340824520	340824520
19032	Lampazos de Naranjo	PAN	PRI	PAN	D	Z	0	1730206	1730206	1780741	1780741	2215214	2215214	3160945	3160945	4764277	4764277	3816042	3816042	4253042	4253042	5566161	5566161	10583293	10583293	12092828	12092828	16251013	16251013	18738742	18738742	26333570	26333570	21602477	21602477	21536874	21536874	26338295	26338295	29991188	29991188	31180110	31180110	40200458	40200458	43238937	43238937	44374708	44374708
19033	Linares	PAN	PAN	PRI	D	Z	0	8622413	8622413	10421908	10421908	18740444	18740444	26617809	26617809	25649079	25649079	24100923	24100923	27861009	27861009	31911240	31911240	53151902	53151902	72256299	72256299	79271310	79271310	100545759	100545759	111149520	111149520	111461727	111461727	127882142	127882142	152417246	152417246	168483042	168483042	171693605	171693605	214092915	214092915	217287397	217287397	269290416	269290416
19034	Marín	PRI	PRI	PAN	D	Z	0	710096	710096	1042180	1042180	1787727	1787727	2768954	2768954	2941770	2941770	3732898	3732898	3668236	3668236	4879016	4879016	8373833	8373833	10066766	10066766	12089950	12089950	16583027	16583027	19933171	19933171	21014035	21014035	21745740	21745740	24628393	24628393	26976171	26976171	26509334	26509334	34333335	34333335	33959756	33959756	32929545	32929545
19035	Melchor Ocampo	PRI	PRI	Other	D	Z	1	942294	942294	945425	945425	1885623	1885623	2047358	2047358	3003570	3003570	2671955	2671955	2539710	2539710	3722335	3722335	6155987	6155987	7351708	7351708	7847934	7847934	10145371	10145371	11195190	11195190	12539598	12539598	11301188	11301188	13136666	13136666	12527971	12527971	15862404	15862404	21064370	21064370	18828257	18828257	15901096	15901096
19036	Mier y Noriega	PRI	PRI	PRI	D	Z	0	226632	226632	1695088	1695088	2225102	2225102	2447674	2447674	2593884	2593884	2328312	2328312	3311531	3311531	3598188	3598188	6607671	6607671	9433084	9433084	10640530	10640530	0	0	20610833	20610833	19626436	19626436	21319849	21319849	23210444	23210444	27371615	27371615	28207232	28207232	34992376	34992376	34562897	34562897	46548684	46548684
19037	Mina	PRI	PRI	PRI	D	Z	0	2808001	2808001	3362798	3362798	2527913	2527913	3411512	3411512	3270475	3270475	3161051	3161051	4144716	4144716	5656852	5656852	7591202	7591202	10210061	10210061	15447889	15447889	16601931	16601931	16171496	16171496	18805646	18805646	18114020	18114020	21454339	21454339	23635314	23635314	26664272	26664272	30090270	30090270	34823884	34823884	39732566	39732566
19038	Montemorelos	PRI	PAN	PRI	D	Z	0	5703053	5703053	7672306	7672306	10297401	10297401	10968858	10968858	11340036	11340036	14562441	14562441	16459056	16459056	23858775	23858775	34822541	34822541	45991832	45991832	56750000	56750000	79481314	79481314	90692962	90692962	105563688	105563688	104383867	104383867	131767014	131767014	147283339	147283339	160141047	160141047	196239889	196239889	179764452	179764452	254037136	254037136
19039	Monterrey	PRI	PAN	PAN	D	Z	0	163309825	163309825	201988610	201988610	320538128	320538128	413417000	413417000	473782000	473782000	481399000	481399000	572194000	572194000	753604000	753604000	1005745000	1005745000	1484031000	1484031000	1712623000	1712623000	1893579000	1893579000	2353385000	2353385000	2451722000	2451722000	3728311055	3728311055	3350784000	3350784000	3941318990	3941318990	3490205722	3490205722	3986875504	3986875504	3688276450	3688276450	3715344582	3715344582
19040	Parás	PRI	PRD	PRI	D	Z	0	987024	987024	1001248	1001248	2247066	2247066	3409488	3409488	3216310	3216310	2228251	2228251	2647113	2647113	3764238	3764238	5159380	5159380	7171616	7171616	9035052	9035052	10382065	10382065	15012755	15012755	14052023	14052023	11291613	11291613	13309051	13309051	16234326	16234326	14562336	14562336	19737384	19737384	20496969	20496969	15916793	15916793
19041	Pesquería	PRD	PRI	PRI	D	Z	0	1872706	1872706	2099684	2099684	2786872	2786872	3730138	3730138	4234172	4234172	4413940	4413940	5591823	5591823	6474740	6474740	12152800	12152800	12691538	12691538	16874594	16874594	18104738	18104738	23123593	23123593	25705031	25705031	30209810	30209810	36342303	36342303	0	0	50242234	50242234	97464353	97464353	143876610	143876610	86601695	86601695
19042	Los Ramones	PAN	PAN	PAN	D	Z	0	1197705	1197705	1464564	1464564	1640501	1640501	1960560	1960560	2189702	2189702	2766715	2766715	3237129	3237129	4215352	4215352	6848960	6848960	8068676	8068676	12959242	12959242	17516355	17516355	25295019	25295019	27556981	27556981	25384487	25384487	31196970	31196970	35235910	35235910	33006823	33006823	58009175	58009175	54836163	54836163	37465877	37465877
19043	Rayones	PRI	PRI	PAN	D	Z	0	782961	782961	847502	847502	1607726	1607726	2159628	2159628	2153567	2153567	2104359	2104359	2148720	2148720	2645318	2645318	5035083	5035083	7845948	7845948	7386411	7386411	10730986	10730986	12197267	12197267	11655978	11655978	15727893	15727893	20083160	20083160	21247510	21247510	23522706	23522706	32500174	32500174	25487392	25487392	26806563	26806563
19044	Sabinas Hidalgo	PRI	PAN	PRI	D	Z	0	4189575	4189575	5460486	5460486	7693693	7693693	9845792	9845792	9107822	9107822	10139062	10139062	13281336	13281336	15180337	15180337	17062408	17062408	20132172	20132172	33352746	33352746	48533490	48533490	65120920	65120920	75181635	75181635	70566829	70566829	99979079	99979079	82193085	82193085	83160938	83160938	124945308	124945308	133748872	133748872	104141321	104141321
19045	Salinas Victoria	PRI	PRI	PRI	D	Z	0	1913757	1913757	4505182	4505182	3430865	3430865	4951074	4951074	4893688	4893688	5275265	5275265	5438643	5438643	8011956	8011956	9036085	9036085	18611500	18611500	23457408	23457408	30113436	30113436	38648719	38648719	41855825	41855825	41762909	41762909	54708264	54708264	66767108	66767108	73599211	73599211	97329308	97329308	101356817	101356817	108524038	108524038
19046	San Nicolás de los Garza	PAN	PAN	PAN	D	Z	0	52714461	52714461	83066398	83066398	105421055	105421055	129746201	129746201	131763705	131763705	160007838	160007838	175014401	175014401	217362493	217362493	332732000	332732000	460305000	460305000	544422000	544422000	681249000	681249000	850496000	850496000	793303911	793303911	773729531	773729531	833172717	833172717	878155350	878155350	1087409000	1087409000	1286844093	1286844093	1606047356	1606047356	1627341492	1627341492
19047	Hidalgo	PAN	PRI	PAN	D	Z	0	1841379	1841379	2570079	2570079	4200906	4200906	5905719	5905719	5922317	5922317	5944652	5944652	5188827	5188827	6678444	6678444	10157830	10157830	14336800	14336800	17096576	17096576	21931525	21931525	31910429	31910429	33919272	33919272	28070541	28070541	28280939	28280939	35319181	35319181	37885161	37885161	49052674	49052674	44011300	44011300	42936192	42936192
19048	Santa Catarina	PRI	PAN	PAN	D	Z	1	16801665	16801665	24168390	24168390	33390939	33390939	43466038	43466038	42339476	42339476	46751962	46751962	64304327	64304327	85881839	85881839	134115476	134115476	183095509	183095509	243695370	243695370	278814754	278814754	285232845	285232845	325708900	325708900	327698077	327698077	392954285	392954285	447396149	447396149	486610195	486610195	613680965	613680965	638646820	638646820	825835507	825835507
19049	Santiago	PRI	PRI	PAN	D	Z	0	7122287	7122287	9043992	9043992	12197051	12197051	13392399	13392399	15004632	15004632	17498676	17498676	19045882	19045882	23008331	23008331	31994845	31994845	44354112	44354112	58111835	58111835	70408306	70408306	94957795	94957795	115612559	115612559	123307312	123307312	143961070	143961070	149525418	149525418	155750956	155750956	204979397	204979397	268728941	268728941	179493370	179493370
19050	Vallecillo	PRI	PRI	PRI	D	Z	0	858834	858834	1111083	1111083	1683620	1683620	1549646	1549646	2848871	2848871	2213958	2213958	2780919	2780919	4317665	4317665	4642320	4642320	8196793	8196793	8970685	8970685	12132944	12132944	14550881	14550881	14561285	14561285	16122033	16122033	18064841	18064841	20696851	20696851	23634004	23634004	27505989	27505989	26269064	26269064	31256182	31256182
19051	Villaldama	PRI	PRI	PRI	D	Z	0	1212315	1212315	1406688	1406688	3027740	3027740	2576226	2576226	3431194	3431194	3356762	3356762	3401026	3401026	4188796	4188796	5994222	5994222	7817291	7817291	9462264	9462264	13141585	13141585	16269844	16269844	16086201	16086201	17666071	17666071	20078508	20078508	24373836	24373836	30753466	30753466	32278036	32278036	32154842	32154842	37507035	37507035
20001	Abejones	0	0	0	N	D	0	42305	42305	43459	43459	65764	65764	75576	75576	113817	113817	128171	128171	318508	318508	741274	741274	1328608	1328608	1447181	1447181	1215001	1215001	5387731	5387731	4672758	4672758	4446831	4446831	3338112	3338112	3318367	3318367	0	0	5144628	5144628	4980087	4980087	5202530	5202530	6793149	6793149
20002	Acatlán de Pérez Figueroa	PRI	PRI	PAN	N	D	0	457887	457887	497763	497763	1152370	1152370	1506183	1506183	2249389	2249389	2349675	2349675	3033136	3033136	4274017	4274017	0	0	25243821	25243821	11483964	11483964	0	0	44552520	44552520	47443383	47443383	64183649	64183649	60902057	60902057	0	0	0	0	106588452	106588452	0	0	0	0
20003	Asunción Cacalotepec	0	0	0	N	D	0	0	0	56787	56787	73118	73118	100926	100926	0	0	196614	196614	388930	388930	651582	651582	604109	604109	0	0	1163122	1163122	4184037	4184037	2172574	2172574	2810019	2810019	5036178	5036178	0	0	0	0	400849	400849	7276306	7276306	7245772	7245772	0	0
20004	Asunción Cuyotepeji	PRI	PRI	PRI	N	D	0	29961	29961	42762	42762	53517	53517	92195	92195	106152	106152	104000	104000	0	0	433382	433382	612816	612816	622700	622700	1010659	1010659	2472221	2472221	2001423	2001423	2293236	2293236	2233980	2233980	0	0	0	0	3881776	3881776	2590863	2590863	2640000	2640000	2634520	2634520
20005	Asunción Ixtaltepec	PRI	PRD	PRD	N	D	0	132725	132725	156612	156612	192623	192623	0	0	486553	486553	634015	634015	445399	445399	907686	907686	1530049	1530049	1922088	1922088	0	0	15143713	15143713	5551962	5551962	4890270	4890270	0	0	9377286	9377286	0	0	29873529	29873529	31014616	31014616	34273872	34273872	38509103	38509103
20006	Asunción Nochixtlán	PRI	PRD	PRD	N	D	0	0	0	590081	590081	1058680	1058680	1195357	1195357	0	0	0	0	0	0	0	0	0	0	0	0	10955793	10955793	0	0	13434584	13434584	22520686	22520686	39636062	39636062	0	0	0	0	0	0	30173511	30173511	29122956	29122956	32741441	32741441
20007	Asunción Ocotlán	0	PRI	Other	N	D	0	54815	54815	55413	55413	75581	75581	79036	79036	136338	136338	130785	130785	404767	404767	1004824	1004824	1421819	1421819	0	0	0	0	1322183	1322183	5192863	5192863	5183974	5183974	234531	234531	1922089	1922089	4201012	4201012	8773311	8773311	8662117	8662117	9462395	9462395	9679236	9679236
20008	Asunción Tlacolulita	0	0	0	N	D	0	20910	20910	37638	37638	40165	40165	70530	70530	0	0	90848	90848	157158	157158	0	0	702480	702480	547857	547857	846966	846966	1527084	1527084	1899261	1899261	2092489	2092489	1874574	1874574	0	0	0	0	0	0	1879227	1879227	0	0	0	0
20009	Ayotzintepec	PRI	PRD	PRI	N	D	0	85078	85078	85078	85078	0	0	170573	170573	221470	221470	246747	246747	431646	431646	840148	840148	1140503	1140503	1074983	1074983	1269432	1269432	5530499	5530499	6361337	6361337	28089758	28089758	5337818	5337818	5259299	5259299	0	0	8786678	8786678	13016600	13016600	17086943	17086943	21116825	21116825
