Nombre	1990 E	1990 I	1990 T	1990 H	1991 E	1991 I	1991 T	1991 H	1992 E	1992 I	1992 T	1992 H	1993 E	1993 I	1993 T	1993 H	1994 E	1994 I	1994 T	1994 H	1995 E	1995 I	1995 T	1995 H	1996 E	1996 I	1996 T	1996 H	1997 E	1997 I	1997 T	1997 H	1998 E	1998 I	1998 T	1998 H	1999 E	1999 I	1999 T	1999 H	2000 E	2000 I	2000 T	2000 H	2001 E	2001 I	2001 T	2001 H	2002 E	2002 I	2002 T	2002 H	2003 E	2003 I	2003 T	2003 H	2004 E	2004 I	2004 T	2004 H	2005 E	2005 I	2005 T	2005 H	2006 E	2006 I	2006 T	2006 H	2007 E	2007 I	2007 T	2007 H	2008 E	2008 I	2008 T	2008 H	2009 E	2009 I	2009 T	2009 H	2010E	2010 I	2010 T	2010 H
Tizapán el Alto	1371124	1371124	9	12	1764265	1764265	46	2	1655877	1655877	34	10	1875354	1875354	18	0	2178085	2178085	17	4	3225414	3225414	12	2	6363571	6363571	19	2	8570151	8570151	9	3	12648361	12648361	15	2	17346743	17346743	11	1	21311358	21311358	13	2	24883563	24883563	11	2	29410630	29410630	13	5	35883293	35883293	13	2	34462926	34462926	13	0	38366759	38366759	20	2	45954057	45954057	12	1	42353615	42353615	7	1	55022589	55022589	21	4	68527027	68527027	21	8	60352911	60352911	19	5
Tizayuca	1627560	1627560	9	0	2402000	2402000	3	3	3964266	3964266	6	0	6714780	6714780	17	2	6174094	6174094	23	0	8397056	8397056	16	3	35563310	35563310	25	4	15500562	15500562	19	0	24436426	24436426	23	3	32237814	32237814	28	4	39709594	39709594	24	1	40632640	40632640	21	4	48538479	48538479	27	1	54856308	54856308	31	2	56858496	56858496	34	3	70714264	70714264	29	1	73490852	73490852	30	1	107238821	107238821	43	1	139684971	139684971	42	4	123926462	123926462	53	6	145330473	145330473	37	3
Tizimín	3035038	3035038	9	2	3476030	3476030	23	3	2062377	2062377	18	0	4523022	4523022	21	2	6977759	6977759	26	1	7955696	7955696	23	1	12054180	12054180	23	2	16994560	16994560	22	1	18413648	18413648	18	0	0	0	35	2	0	0	41	4	17885063	17885063	24	1	74915007	74915007	32	4	88904936	88904936	24	3	99357265	99357265	32	3	107700104	107700104	33	3	138960595	138960595	43	6	140575549	140575549	44	1	208840265	208840265	30	3	177245789	177245789	32	4	197746535	197746535	28	1
Tlachichilco	187469	187469	9	4	233151	233151	11	5	345059	345059	13	2	491112	491112	4	2	711275	711275	7	3	1044013	1044013	2	0	1246484	1246484	6	0	1586951	1586951	12	3	2060657	2060657	6	2	2744598	2744598	13	5	0	0	0	0	13378452	13378452	6	4	0	0	1	0	5785882	5785882	2	0	0	0	6	0	17451548	17451548	2	0	21088448	21088448	10	3	20397080	20397080	3	1	32259227	32259227	3	1	30334989	30334989	4	2	28483332	28483332	8	2
Tlachichuca	1117629	1117629	9	0	1899969	1899969	7	1	1405062	1405062	5	0	1918499	1918499	10	3	2070672	2070672	7	0	2146478	2146478	6	1	2996419	2996419	6	0	4863899	4863899	5	1	6627534	6627534	5	2	5368858	5368858	9	0	8259499	8259499	4	0	0	0	10	0	26025155	26025155	8	1	0	0	11	1	34058723	34058723	9	1	0	0	16	1	51426759	51426759	7	2	52905755	52905755	7	0	51518161	51518161	10	2	0	0	10	0	0	0	11	4
Tlacoachistlahuaca	642925	642925	9	3	1092973	1092973	16	15	1202273	1202273	9	4	1683183	1683183	8	7	1902782	1902782	21	15	3146574	3146574	17	13	3391262	3391262	10	4	1288871	1288871	16	7	7370152	7370152	16	10	13671268	13671268	19	12	16569597	16569597	18	10	13637275	13637275	21	11	13787364	13787364	10	7	25930372	25930372	8	4	31802246	31802246	7	4	30641604	30641604	12	7	33155926	33155926	13	8	48337134	48337134	13	8	0	0	11	6	55397671	55397671	11	5	0	0	24	16
Tlacoapa	483800	483800	9	1	822461	822461	15	3	904708	904708	10	2	1266591	1266591	12	5	1724015	1724015	7	2	1288862	1288862	5	3	2259104	2259104	7	1	335941	335941	7	2	0	0	16	9	10527093	10527093	17	5	16617731	16617731	9	3	8463054	8463054	9	2	0	0	7	1	18105570	18105570	14	3	18072426	18072426	9	3	20308264	20308264	10	3	22094742	22094742	3	2	19141294	19141294	8	2	0	0	15	4	35844424	35844424	16	5	42114636	42114636	13	2
Tlacojalpan	316415	316415	9	7	427242	427242	17	0	433025	433025	9	8	768304	768304	2	2	926683	926683	4	0	1257864	1257864	1	0	1855137	1855137	3	2	2439520	2439520	5	0	3111009	3111009	2	0	4037005	4037005	0	0	4717120	4717120	0	0	8079867	8079867	0	0	5993605	5993605	4	0	7480000	7480000	5	0	7860487	7860487	1	0	10728444	10728444	1	0	13030314	13030314	7	0	13911244	13911244	6	2	18376108	18376108	4	1	18996418	18996418	3	0	14770842	14770842	4	0
Tlacolula	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tlacolula de Matamoros	222726	222726	9	1	546691	546691	5	2	163891	163891	2	0	1217575	1217575	10	2	0	0	18	4	0	0	24	4	0	0	28	10	0	0	20	5	0	0	8	3	2609490	2609490	15	5	2307715	2307715	15	5	0	0	26	3	15065014	15065014	22	4	26126155	26126155	9	4	28902934	28902934	22	4	0	0	18	0	0	0	16	3	46397228	46397228	22	3	43942847	43942847	26	2	42991747	42991747	14	4	0	0	23	4
Tlacolulan	277726	277726	9	2	321658	321658	11	3	387983	387983	7	4	571783	571783	5	2	1815323	1815323	4	2	654692	654692	4	1	1263659	1263659	4	1	1657041	1657041	2	0	2488524	2488524	11	1	3048685	3048685	7	1	3614562	3614562	8	4	10264017	10264017	5	1	11428269	11428269	7	0	11490000	11490000	5	0	9704537	9704537	4	1	14767516	14767516	7	1	21491160	21491160	5	0	22386292	22386292	4	2	30427703	30427703	5	0	25585659	25585659	6	3	27244401	27244401	8	4
Tlacotalpan	538810	538810	9	0	703319	703319	2	1	1058964	1058964	1	0	1546327	1546327	6	0	1771810	1771810	14	1	3091690	3091690	6	1	7658061	7658061	13	4	4172434	4172434	9	2	5597350	5597350	13	0	14475701	14475701	9	1	9069290	9069290	4	0	9920339	9920339	6	0	22505783	22505783	6	1	16920000	16920000	5	3	26440779	26440779	4	0	33454883	33454883	8	2	34270818	34270818	5	0	43527933	43527933	5	1	39939278	39939278	7	1	53746323	53746323	7	2	60591581	60591581	6	0
Tlacotepec de Benito Juárez	992645	992645	9	1	1318724	1318724	4	3	1841018	1841018	4	1	2026036	2026036	16	2	901604	901604	24	7	2793350	2793350	7	3	4768429	4768429	13	3	5992901	5992901	14	0	7328457	7328457	23	1	8738639	8738639	24	4	12981059	12981059	16	4	0	0	20	2	49745751	49745751	20	1	52598775	52598775	20	2	58878531	58878531	27	2	58396754	58396754	14	0	68374305	68374305	26	1	0	0	14	3	0	0	17	1	0	0	12	1	0	0	20	2
Tlacotepec de Mejía	208913	208913	9	8	270043	270043	4	0	363406	363406	7	2	535263	535263	0	0	1396408	1396408	2	0	821815	821815	4	2	1421707	1421707	1	0	1828691	1828691	2	1	2295472	2295472	2	0	2831978	2831978	4	1	3499436	3499436	0	0	5582951	5582951	5	1	7146915	7146915	1	0	6510000	6510000	4	0	6979454	6979454	0	0	9072018	9072018	1	0	12755933	12755933	0	0	16797037	16797037	2	2	18751116	18751116	2	0	14784567	14784567	2	0	12613594	12613594	3	1
Tlacotepec Plumas	24991	24991	9	1	33845	33845	6	0	67189	67189	2	0	74249	74249	1	0	95415	95415	1	0	125081	125081	1	0	187653	187653	0	0	379481	379481	0	0	386402	386402	0	0	545871	545871	0	0	856564	856564	1	0	1069887	1069887	0	0	1136594	1136594	0	0	1145705	1145705	1	0	1393102	1393102	0	0	1474477	1474477	0	0	1924158	1924158	0	0	2865899	2865899	0	0	2555466	2555466	0	0	2321372	2321372	0	0	2273191	2273191	0	0
Tlacuilotepec	515722	515722	9	0	753891	753891	15	0	895452	895452	7	0	987702	987702	10	1	1512019	1512019	9	2	1754647	1754647	8	3	3071156	3071156	13	4	4416143	4416143	11	2	4877338	4877338	12	7	5492383	5492383	10	4	7999139	7999139	9	2	0	0	6	4	30680989	30680989	11	3	28944082	28944082	8	1	33130731	33130731	4	1	30433464	30433464	8	0	45580021	45580021	3	1	41425954	41425954	9	0	41967991	41967991	6	2	0	0	11	2	0	0	10	2
Tláhuac	0	0	9	4	0	0	21	29	0	0	14	9	0	0	105	26	0	0	112	27	0	0	120	23	0	0	109	30	0	0	123	31	0	0	101	20	0	0	125	36	0	0	101	15	0	0	110	20	0	0	119	31	0	0	133	22	0	0	92	17	0	0	118	27	0	0	124	36	0	0	108	16	0	0	105	29	0	0	123	29	0	0	128	35
Tlahualilo	268263	268263	9	0	2341783	2341783	2	2	2408997	2408997	1	0	3150996	3150996	7	0	3818043	3818043	6	1	4425066	4425066	13	3	5803821	5803821	6	1	7099069	7099069	5	1	7967693	7967693	5	0	20026960	20026960	9	1	21973833	21973833	6	1	23821583	23821583	4	3	0	0	6	2	26141928	26141928	8	0	26303635	26303635	5	0	32684662	32684662	8	1	38579806	38579806	6	1	36892264	36892264	12	2	47376697	47376697	12	1	48258875	48258875	15	4	42063206	42063206	9	1
Tlahuapan	747094	747094	9	2	1034710	1034710	3	4	1410956	1410956	6	0	1605220	1605220	12	1	1807659	1807659	14	2	1924237	1924237	9	0	2786374	2786374	11	0	4124053	4124053	11	0	5498556	5498556	20	5	6201788	6201788	12	1	10241713	10241713	10	1	0	0	11	5	28561922	28561922	13	1	37409131	37409131	13	1	40304320	40304320	9	0	35972731	35972731	9	0	40896209	40896209	18	0	0	0	16	0	0	0	10	0	62294937	62294937	9	0	0	0	16	2
Tlahuelilpan	892700	892700	9	58	1118074	1118074	127	0	1959103	1959103	119	60	2065288	2065288	6	1	2065111	2065111	5	2	3017245	3017245	5	1	4329171	4329171	8	0	4781880	4781880	10	2	8126502	8126502	5	1	9956971	9956971	6	1	10351685	10351685	6	0	14948046	14948046	6	2	14081888	14081888	6	0	14335440	14335440	13	0	14202350	14202350	10	1	16398424	16398424	8	1	19193765	19193765	10	0	25030976	25030976	5	1	31968725	31968725	4	0	27831697	27831697	10	2	31873770	31873770	4	0
Tlahuiltepa	575357	575357	9	2	1073534	1073534	0	3	1491732	1491732	0	0	1862735	1862735	7	1	2235968	2235968	7	3	2361013	2361013	2	0	2752323	2752323	8	3	3728725	3728725	7	0	13561587	13561587	6	0	13877421	13877421	3	0	19511389	19511389	5	0	22064839	22064839	4	0	26814178	26814178	2	0	17593024	17593024	4	1	17166741	17166741	6	0	18038557	18038557	4	0	22778884	22778884	8	0	37309315	37309315	7	1	43877324	43877324	13	0	42815964	42815964	5	1	46904589	46904589	8	2
Tlajomulco de Zúñiga	6992898	6992898	9	3	12425524	12425524	4	16	16251867	16251867	15	2	14903167	14903167	63	8	19825824	19825824	74	8	21142218	21142218	65	9	31037826	31037826	55	17	47358231	47358231	63	15	69824566	69824566	67	6	114516037	114516037	55	6	192320133	192320133	71	10	191961560	191961560	62	10	234641119	234641119	78	9	0	0	75	4	367495721	367495721	79	9	437184998	437184998	70	10	703241532	703241532	86	11	731720268	731720268	119	14	1008091220	1008091220	135	22	1142050043	1142050043	167	31	1075921840	1075921840	159	40
Tlalchapa	948683	948683	9	0	1612762	1612762	3	2	1774041	1774041	3	0	807500	807500	5	1	2243953	2243953	9	3	3698781	3698781	14	9	4592309	4592309	5	2	1548724	1548724	10	6	0	0	11	7	0	0	6	2	9993478	9993478	10	7	15246042	15246042	10	5	0	0	6	3	18471863	18471863	12	6	23942606	23942606	7	0	16169148	16169148	12	8	23371243	23371243	11	4	24693229	24693229	8	3	30347875	30347875	7	2	49707320	49707320	15	7	72169608	72169608	16	4
Tlalixcoyan	824754	824754	9	8	916283	916283	33	6	1553292	1553292	33	6	2149297	2149297	18	2	2439384	2439384	19	5	2934057	2934057	16	4	3466079	3466079	28	1	4688105	4688105	27	3	6059063	6059063	19	2	8880843	8880843	28	0	19838305	19838305	14	0	25217406	25217406	20	1	40887824	40887824	21	2	46770475	46770475	15	2	36783541	36783541	19	3	40285456	40285456	16	0	46131047	46131047	22	1	55667496	55667496	20	3	82830754	82830754	19	2	78579237	78579237	28	2	61334373	61334373	16	1
Tlalixtac de Cabrera	130888	130888	9	5	166724	166724	5	0	262979	262979	3	0	251357	251357	3	0	462276	462276	9	2	434452	434452	3	1	885946	885946	6	1	1348027	1348027	1	0	2327915	2327915	0	0	2318434	2318434	1	0	2903148	2903148	5	1	8797191	8797191	3	0	10227924	10227924	5	0	12994845	12994845	7	0	15179329	15179329	4	0	2370352	2370352	4	0	0	0	1	0	0	0	4	1	1961175	1961175	4	1	25067145	25067145	5	1	29562778	29562778	2	1
Tlalixtaquilla de Maldonado	460386	460386	9	6	782656	782656	17	0	860923	860923	18	4	1799600	1799600	4	3	2168980	2168980	5	3	2661923	2661923	6	2	3366063	3366063	4	1	1134801	1134801	3	0	1519061	1519061	6	5	0	0	2	1	5582747	5582747	4	2	7086571	7086571	6	1	6742257	6742257	3	0	8852263	8852263	2	1	12157912	12157912	3	2	9035931	9035931	2	1	12285010	12285010	1	1	12776554	12776554	3	2	16821474	16821474	3	1	18543556	18543556	7	1	20790277	20790277	3	0
Tlalmanalco	3933962	3933962	9	1	4428966	4428966	18	6	5208104	5208104	16	2	7327048	7327048	23	11	6303898	6303898	19	7	8542449	8542449	27	13	11130185	11130185	31	14	15327867	15327867	13	4	21226820	21226820	19	5	26980061	26980061	23	7	15975199	15975199	19	5	38502477	38502477	14	4	61040242	61040242	25	8	53254767	53254767	19	9	61240227	61240227	20	8	71618382	71618382	17	8	78437291	78437291	25	9	103544134	103544134	23	4	125792287	125792287	13	2	91464700	91464700	24	9	108823500	108823500	31	9
Tlalnelhuayocan	220615	220615	9	7	267615	267615	5	0	413406	413406	8	4	645286	645286	0	0	1802818	1802818	3	1	1134450	1134450	2	0	1491806	1491806	1	0	1927764	1927764	3	0	2317342	2317342	8	0	3050075	3050075	6	0	3643954	3643954	6	0	9113921	9113921	2	1	9321534	9321534	3	2	10400000	10400000	8	0	11414519	11414519	3	1	13375612	13375612	7	1	15765278	15765278	8	0	17851323	17851323	8	0	24853339	24853339	4	1	26670740	26670740	5	0	23093027	23093027	6	0
Tlalnepantla	1980556	1980556	9	0	252621	252621	1	0	303999	303999	1	0	325772	325772	0	0	488984	488984	4	0	1350527	1350527	5	1	1868534	1868534	1	1	2487063	2487063	4	0	2975137	2975137	1	1	7292210	7292210	2	0	8970660	8970660	4	0	18440029	18440029	4	1	30019271	30019271	1	0	0	0	6	0	0	0	2	1	30357586	30357586	4	0	33425022	33425022	4	1	37134706	37134706	4	0	41972890	41972890	4	1	40721246	40721246	2	1	48794963	48794963	2	0
Tlalnepantla de Baz	162089913	162089913	9	17	188114388	188114388	39	197	193990103	193990103	33	21	239057924	239057924	461	214	233690780	233690780	404	164	231868240	231868240	407	168	324708000	324708000	397	161	454541565	454541565	392	123	840125935	840125935	410	142	1068567630	1068567630	343	113	904058742	904058742	324	114	1369652604	1369652604	303	98	1396161730	1396161730	324	106	1487929879	1487929879	291	104	1582157714	1582157714	300	101	1653095553	1653095553	333	112	1914291940	1914291940	253	79	1933573204	1933573204	263	50	2515581412	2515581412	267	59	2222981961	2222981961	314	93	2290484000	2290484000	299	94
Tlalpan	0	0	9	1	0	0	10	49	0	0	4	1	0	0	215	57	0	0	262	65	0	0	260	67	0	0	234	55	0	0	238	54	0	0	272	67	0	0	226	41	0	0	234	35	0	0	232	29	0	0	214	46	0	0	221	40	0	0	202	39	0	0	219	34	0	0	258	57	0	0	193	30	0	0	239	53	0	0	188	39	0	0	201	54
Tlalpujahua	1365905	1365905	9	1	1838313	1838313	10	3	2127773	2127773	13	0	2504736	2504736	12	3	2762748	2762748	7	0	3077789	3077789	16	4	4064934	4064934	12	5	6377074	6377074	13	3	16689776	16689776	11	3	17411215	17411215	19	3	22430497	22430497	24	5	30087929	30087929	19	1	25999386	25999386	21	0	28576690	28576690	19	3	36113007	36113007	20	5	37976311	37976311	22	3	53056142	53056142	20	1	47065524	47065524	19	2	56726996	56726996	19	3	58512467	58512467	12	2	71357141	71357141	19	4
Tlaltenango	121380	121380	9	0	206347	206347	12	0	307536	307536	14	1	346303	346303	1	0	566851	566851	3	0	694247	694247	4	1	1103254	1103254	7	0	1587761	1587761	1	0	1675215	1675215	3	0	1988074	1988074	3	1	2625771	2625771	0	0	0	0	1	0	5101944	5101944	6	1	4598255	4598255	5	0	6361228	6361228	5	2	7641750	7641750	4	1	9224831	9224831	2	1	0	0	3	0	0	0	0	0	0	0	3	1	0	0	1	0
Tlaltenango de Sánchez Román	2962879	2962879	9	12	5038115	5038115	67	1	4187366	4187366	49	11	6176043	6176043	18	1	9013691	9013691	24	3	9660343	9660343	18	1	15112921	15112921	19	2	16733675	16733675	15	1	22355053	22355053	15	4	36417537	36417537	17	2	43280061	43280061	24	2	51179089	51179089	16	1	48463877	48463877	16	3	54600485	54600485	51	1	70022806	70022806	27	5	57887321	57887321	15	2	66625354	66625354	15	4	75455778	75455778	18	2	97019440	97019440	20	3	87482508	87482508	22	3	86202493	86202493	13	0
Tlaltetela	198765	198765	9	1	283742	283742	5	1	344053	344053	7	0	572795	572795	3	2	768575	768575	3	0	881750	881750	3	0	1272522	1272522	6	2	1751547	1751547	4	1	2119230	2119230	7	2	3012835	3012835	0	0	3590626	3590626	4	1	11475407	11475407	6	0	13113969	13113969	2	2	0	0	0	0	16206178	16206178	9	1	17202518	17202518	9	2	18999983	18999983	10	1	20818514	20818514	7	0	34982407	34982407	6	2	30959491	30959491	5	1	29652987	29652987	10	0
Tlaltizapán	842529	842529	9	9	1113893	1113893	51	14	1555082	1555082	39	9	1819589	1819589	19	7	1891877	1891877	26	14	4245860	4245860	25	10	5787827	5787827	26	9	8442404	8442404	23	10	11202055	11202055	27	7	31193047	31193047	30	11	2462368	2462368	13	2	58397169	58397169	26	7	77980485	77980485	22	7	69468155	69468155	21	5	63735631	63735631	22	4	74639601	74639601	15	4	79927857	79927857	22	4	88395708	88395708	22	3	104453500	104453500	26	8	108679208	108679208	26	10	131110096	131110096	23	6
Tlanalapa	608762	608762	9	116	1323725	1323725	645	2	1115658	1115658	675	140	1359935	1359935	5	0	1377292	1377292	1	0	1516301	1516301	3	0	2978052	2978052	5	0	3139585	3139585	4	0	5223940	5223940	3	0	6674340	6674340	5	1	6764383	6764383	8	0	9659466	9659466	4	3	9747694	9747694	0	0	9994719	9994719	7	0	10174280	10174280	3	0	11658977	11658977	3	0	12084484	12084484	4	0	12943349	12943349	4	1	18304006	18304006	3	0	17451622	17451622	8	0	17387490	17387490	9	1
Tlanchinol	824536	824536	9	0	991917	991917	14	1	1930569	1930569	10	0	2352265	2352265	16	2	2473292	2473292	6	2	2488517	2488517	12	3	6817853	6817853	16	1	5774565	5774565	20	3	18521615	18521615	11	0	31412854	31412854	10	2	39628337	39628337	11	1	38848292	38848292	14	1	38310957	38310957	9	2	35459772	35459772	13	1	34086865	34086865	8	1	39502661	39502661	7	2	44930309	44930309	13	2	55717287	55717287	6	2	75025252	75025252	15	1	68548585	68548585	13	0	75207346	75207346	16	2
Tlanepantla	92431	92431	9	1	167557	167557	1	0	241914	241914	1	0	271833	271833	3	2	613217	613217	1	0	853653	853653	4	0	1532943	1532943	0	0	2197407	2197407	1	0	2311239	2311239	0	0	2439510	2439510	4	2	3141307	3141307	1	0	4766551	4766551	1	1	6283793	6283793	0	0	5847648	5847648	2	0	7193303	7193303	1	0	6394363	6394363	0	0	8472157	8472157	1	0	7904593	7904593	2	0	9425070	9425070	3	0	10079771	10079771	2	0	0	0	2	0
Tlaola	529362	529362	9	2	899916	899916	12	2	776710	776710	8	2	905587	905587	9	5	1368324	1368324	11	4	1622957	1622957	5	4	2744919	2744919	5	3	3582901	3582901	7	3	4417439	4417439	7	4	5323413	5323413	11	2	15606466	15606466	8	1	0	0	7	2	24453730	24453730	12	4	22367605	22367605	22	1	25908305	25908305	9	1	26643203	26643203	8	0	35355279	35355279	14	6	0	0	13	2	0	0	16	2	0	0	18	4	0	0	20	3
Tlapa de Comonfort	2512495	2512495	9	0	4271244	4271244	2	13	4698368	4698368	2	0	4906500	4906500	37	14	11184710	11184710	59	23	7893171	7893171	55	27	10225687	10225687	44	18	5284865	5284865	58	37	22751848	22751848	73	51	36254251	36254251	57	29	46883704	46883704	43	18	60843523	60843523	24	11	55493297	55493297	48	11	74395599	74395599	39	10	72080138	72080138	37	12	78029581	78029581	53	17	92763569	92763569	51	22	103594168	103594168	65	25	123531669	123531669	63	26	126828122	126828122	72	31	157291108	157291108	45	20
Tlapacoya	174779	174779	9	1	276045	276045	8	1	337345	337345	9	4	425952	425952	2	2	952605	952605	2	1	1526009	1526009	5	4	2403396	2403396	8	5	2773296	2773296	12	7	3261958	3261958	5	3	4433303	4433303	6	4	8086831	8086831	5	1	18949461	18949461	5	4	12121326	12121326	1	0	0	0	5	3	11765618	11765618	3	0	12820462	12820462	3	1	20873571	20873571	0	0	29626420	29626420	3	0	31166326	31166326	6	4	0	0	3	0	0	0	0	0
Tlapacoyan	1501747	1501747	9	1	1888285	1888285	12	9	2639524	2639524	16	6	3486537	3486537	27	9	7667265	7667265	36	11	4143298	4143298	21	3	5616604	5616604	23	6	7419128	7419128	23	9	9017507	9017507	23	4	12494679	12494679	26	4	14432763	14432763	30	8	39610971	39610971	30	9	48890754	48890754	32	6	40470000	40470000	34	7	64414546	64414546	29	2	55546594	55546594	31	4	68739675	68739675	23	3	73079002	73079002	25	4	92880880	92880880	31	1	120784719	120784719	33	8	118317839	118317839	29	1
Tlapanalá	276891	276891	9	0	728920	728920	2	1	1312058	1312058	2	0	489947	489947	9	0	901584	901584	0	0	2011769	2011769	1	0	2131841	2131841	4	0	2482678	2482678	3	0	3185403	3185403	3	0	3121678	3121678	5	3	5051156	5051156	2	1	0	0	3	0	10805213	10805213	0	0	12446371	12446371	1	0	12636968	12636968	2	1	0	0	2	0	14623635	14623635	0	0	0	0	4	0	0	0	4	1	18955754	18955754	2	0	0	0	1	0
Tlapehuala	972133	972133	9	9	1652628	1652628	11	3	1817894	1817894	24	19	2545052	2545052	18	4	3192260	3192260	14	3	3828974	3828974	12	2	4982848	4982848	12	2	3838445	3838445	13	4	5522467	5522467	12	2	14088739	14088739	12	1	14891335	14891335	12	3	19643154	19643154	21	3	0	0	12	2	27267581	27267581	4	0	28028024	28028024	12	4	27607071	27607071	10	5	35622991	35622991	16	8	37433805	37433805	13	1	42138473	42138473	18	5	47097497	47097497	24	14	45955722	45955722	16	6
Tlaquepaque	30813711	30813711	9	0	43431873	43431873	2	38	55402709	55402709	1	0	88576785	88576785	239	46	107112179	107112179	244	55	96459144	96459144	225	65	116753747	116753747	223	42	160208755	160208755	256	47	252721233	252721233	231	34	396016488	396016488	286	60	481633497	481633497	232	31	517231386	517231386	232	27	613149591	613149591	263	45	667350154	667350154	283	43	683926939	683926939	242	31	867226704	867226704	231	36	950736783	950736783	235	44	902023300	902023300	283	35	1147680522	1147680522	267	46	1234419660	1234419660	295	37	1235392997	1235392997	308	95
Tlaquilpa	198459	198459	9	0	260941	260941	3	2	364627	364627	4	0	554245	554245	4	0	739049	739049	0	0	823305	823305	5	1	1326356	1326356	5	1	1728975	1728975	0	0	2236770	2236770	2	0	2912689	2912689	3	0	3622259	3622259	1	0	8899356	8899356	5	1	9241568	9241568	1	0	9590000	9590000	1	0	10222402	10222402	5	0	11777435	11777435	1	0	13185813	13185813	5	0	14195898	14195898	1	0	21580803	21580803	3	2	23570756	23570756	9	0	20100723	20100723	2	0
Tlaquiltenango	1245721	1245721	9	1	1083561	1083561	0	12	1792725	1792725	0	0	1573641	1573641	11	3	2274419	2274419	15	4	4531306	4531306	12	2	4823599	4823599	11	5	7324714	7324714	15	6	8285343	8285343	19	10	23245815	23245815	18	7	28173811	28173811	11	1	38701310	38701310	14	3	39966393	39966393	13	2	44839738	44839738	15	0	57563814	57563814	18	3	62759169	62759169	19	1	59991652	59991652	10	3	63765171	63765171	15	1	100231188	100231188	15	4	88187238	88187238	10	2	104723265	104723265	17	5
